,1m,3m,15m,time
13222,,,,1900-01-01 16:37:22
13223,,,,1900-01-01 16:37:23
13224,,,,1900-01-01 16:37:24
13225,,,,1900-01-01 16:37:25
13226,,,,1900-01-01 16:37:26
13227,,,,1900-01-01 16:37:27
13228,,,,1900-01-01 16:37:28
13229,,,,1900-01-01 16:37:29
13230,,,,1900-01-01 16:37:30
13231,,,,1900-01-01 16:37:31
13232,,,,1900-01-01 16:37:32
13233,,,,1900-01-01 16:37:33
13234,,,,1900-01-01 16:37:34
13235,,,,1900-01-01 16:37:35
13236,,,,1900-01-01 16:37:36
13237,,,,1900-01-01 16:37:37
13238,,,,1900-01-01 16:37:38
13239,,,,1900-01-01 16:37:39
13240,,,,1900-01-01 16:37:40
13241,,,,1900-01-01 16:37:41
13242,,,,1900-01-01 16:37:42
13243,,,,1900-01-01 16:37:43
13244,,,,1900-01-01 16:37:44
13245,,,,1900-01-01 16:37:45
13246,,,,1900-01-01 16:37:46
13247,,,,1900-01-01 16:37:47
13248,,,,1900-01-01 16:37:48
13249,,,,1900-01-01 16:37:49
13250,,,,1900-01-01 16:37:50
13251,,,,1900-01-01 16:37:51
13252,,,,1900-01-01 16:37:52
13253,,,,1900-01-01 16:37:53
13254,,,,1900-01-01 16:37:54
13255,,,,1900-01-01 16:37:55
13256,,,,1900-01-01 16:37:56
13257,,,,1900-01-01 16:37:57
13258,,,,1900-01-01 16:37:58
13259,,,,1900-01-01 16:37:59
13260,,,,1900-01-01 16:38:00
13261,,,,1900-01-01 16:38:01
13262,,,,1900-01-01 16:38:02
13263,,,,1900-01-01 16:38:03
13264,,,,1900-01-01 16:38:04
13265,,,,1900-01-01 16:38:05
13266,,,,1900-01-01 16:38:06
13267,,,,1900-01-01 16:38:07
13268,,,,1900-01-01 16:38:08
13269,,,,1900-01-01 16:38:09
13270,,,,1900-01-01 16:38:10
13271,,,,1900-01-01 16:38:11
13272,,,,1900-01-01 16:38:12
13273,,,,1900-01-01 16:38:13
13274,,,,1900-01-01 16:38:14
13275,,,,1900-01-01 16:38:15
13276,,,,1900-01-01 16:38:16
13277,,,,1900-01-01 16:38:17
13278,,,,1900-01-01 16:38:18
13279,,,,1900-01-01 16:38:19
13280,,,,1900-01-01 16:38:20
13281,,,,1900-01-01 16:38:21
13282,,,,1900-01-01 16:38:22
13283,,,,1900-01-01 16:38:23
13284,,,,1900-01-01 16:38:24
13285,,,,1900-01-01 16:38:25
13286,,,,1900-01-01 16:38:26
13287,,,,1900-01-01 16:38:27
13288,,,,1900-01-01 16:38:28
13289,,,,1900-01-01 16:38:29
13290,,,,1900-01-01 16:38:30
13291,,,,1900-01-01 16:38:31
13292,,,,1900-01-01 16:38:32
13293,,,,1900-01-01 16:38:33
13294,,,,1900-01-01 16:38:34
13295,,,,1900-01-01 16:38:35
13296,,,,1900-01-01 16:38:36
13297,,,,1900-01-01 16:38:37
13298,,,,1900-01-01 16:38:38
13299,,,,1900-01-01 16:38:39
13300,,,,1900-01-01 16:38:40
13301,,,,1900-01-01 16:38:41
13302,,,,1900-01-01 16:38:42
13303,,,,1900-01-01 16:38:43
13304,,,,1900-01-01 16:38:44
13305,,,,1900-01-01 16:38:45
13306,,,,1900-01-01 16:38:46
13307,,,,1900-01-01 16:38:47
13308,,,,1900-01-01 16:38:48
13309,,,,1900-01-01 16:38:49
13310,,,,1900-01-01 16:38:50
13311,,,,1900-01-01 16:38:51
13312,,,,1900-01-01 16:38:52
13313,,,,1900-01-01 16:38:53
13314,,,,1900-01-01 16:38:54
13315,,,,1900-01-01 16:38:55
13316,,,,1900-01-01 16:38:56
13317,,,,1900-01-01 16:38:57
13318,,,,1900-01-01 16:38:58
13319,,,,1900-01-01 16:38:59
13320,,,,1900-01-01 16:39:00
13321,,,,1900-01-01 16:39:01
13322,,,,1900-01-01 16:39:02
13323,,,,1900-01-01 16:39:03
13324,,,,1900-01-01 16:39:04
13325,,,,1900-01-01 16:39:05
13326,,,,1900-01-01 16:39:06
13327,,,,1900-01-01 16:39:07
13328,,,,1900-01-01 16:39:08
13329,,,,1900-01-01 16:39:09
13330,,,,1900-01-01 16:39:10
13331,,,,1900-01-01 16:39:11
13332,,,,1900-01-01 16:39:12
13333,,,,1900-01-01 16:39:13
13334,,,,1900-01-01 16:39:14
13335,,,,1900-01-01 16:39:15
13336,,,,1900-01-01 16:39:16
13337,,,,1900-01-01 16:39:17
13338,,,,1900-01-01 16:39:18
13339,,,,1900-01-01 16:39:19
13340,,,,1900-01-01 16:39:20
13341,,,,1900-01-01 16:39:21
13342,,,,1900-01-01 16:39:22
13343,,,,1900-01-01 16:39:23
13344,,,,1900-01-01 16:39:24
13345,,,,1900-01-01 16:39:25
13346,,,,1900-01-01 16:39:26
13347,,,,1900-01-01 16:39:27
13348,,,,1900-01-01 16:39:28
13349,,,,1900-01-01 16:39:29
13350,,,,1900-01-01 16:39:30
13351,,,,1900-01-01 16:39:31
13352,,,,1900-01-01 16:39:32
13353,,,,1900-01-01 16:39:33
13354,,,,1900-01-01 16:39:34
13355,,,,1900-01-01 16:39:35
13356,,,,1900-01-01 16:39:36
13357,,,,1900-01-01 16:39:37
13358,,,,1900-01-01 16:39:38
13359,,,,1900-01-01 16:39:39
13360,,,,1900-01-01 16:39:40
13361,,,,1900-01-01 16:39:41
13362,,,,1900-01-01 16:39:42
13363,,,,1900-01-01 16:39:43
13364,,,,1900-01-01 16:39:44
13365,,,,1900-01-01 16:39:45
13366,,,,1900-01-01 16:39:46
13367,,,,1900-01-01 16:39:47
13368,,,,1900-01-01 16:39:48
13369,,,,1900-01-01 16:39:49
13370,,,,1900-01-01 16:39:50
13371,,,,1900-01-01 16:39:51
13372,,,,1900-01-01 16:39:52
13373,,,,1900-01-01 16:39:53
13374,,,,1900-01-01 16:39:54
13375,,,,1900-01-01 16:39:55
13376,,,,1900-01-01 16:39:56
13377,,,,1900-01-01 16:39:57
13378,,,,1900-01-01 16:39:58
13379,,,,1900-01-01 16:39:59
13380,,,,1900-01-01 16:40:00
13381,,,,1900-01-01 16:40:01
13382,,,,1900-01-01 16:40:02
13383,,,,1900-01-01 16:40:03
13384,,,,1900-01-01 16:40:04
13385,,,,1900-01-01 16:40:05
13386,,,,1900-01-01 16:40:06
13387,,,,1900-01-01 16:40:07
13388,,,,1900-01-01 16:40:08
13389,,,,1900-01-01 16:40:09
13390,,,,1900-01-01 16:40:10
13391,,,,1900-01-01 16:40:11
13392,,,,1900-01-01 16:40:12
13393,,,,1900-01-01 16:40:13
13394,,,,1900-01-01 16:40:14
13395,,,,1900-01-01 16:40:15
13396,,,,1900-01-01 16:40:16
13397,,,,1900-01-01 16:40:17
13398,,,,1900-01-01 16:40:18
13399,,,,1900-01-01 16:40:19
13400,,,,1900-01-01 16:40:20
13401,,,,1900-01-01 16:40:21
13402,,,,1900-01-01 16:40:22
13403,,,,1900-01-01 16:40:23
13404,,,,1900-01-01 16:40:24
13405,,,,1900-01-01 16:40:25
13406,,,,1900-01-01 16:40:26
13407,,,,1900-01-01 16:40:27
13408,,,,1900-01-01 16:40:28
13409,,,,1900-01-01 16:40:29
13410,,,,1900-01-01 16:40:30
13411,,,,1900-01-01 16:40:31
13412,,,,1900-01-01 16:40:32
13413,,,,1900-01-01 16:40:33
13414,,,,1900-01-01 16:40:34
13415,,,,1900-01-01 16:40:35
13416,,,,1900-01-01 16:40:36
13417,,,,1900-01-01 16:40:37
13418,,,,1900-01-01 16:40:38
13419,,,,1900-01-01 16:40:39
13420,,,,1900-01-01 16:40:40
13421,,,,1900-01-01 16:40:41
13422,,,,1900-01-01 16:40:42
13423,,,,1900-01-01 16:40:43
13424,,,,1900-01-01 16:40:44
13425,,,,1900-01-01 16:40:45
13426,,,,1900-01-01 16:40:46
13427,,,,1900-01-01 16:40:47
13428,,,,1900-01-01 16:40:48
13429,,,,1900-01-01 16:40:49
13430,,,,1900-01-01 16:40:50
13431,,,,1900-01-01 16:40:51
13432,,,,1900-01-01 16:40:52
13433,,,,1900-01-01 16:40:53
13434,,,,1900-01-01 16:40:54
13435,,,,1900-01-01 16:40:55
13436,,,,1900-01-01 16:40:56
13437,,,,1900-01-01 16:40:57
13438,,,,1900-01-01 16:40:58
13439,,,,1900-01-01 16:40:59
13440,,,,1900-01-01 16:41:00
13441,,,,1900-01-01 16:41:01
13442,,,,1900-01-01 16:41:02
13443,,,,1900-01-01 16:41:03
13444,,,,1900-01-01 16:41:04
13445,,,,1900-01-01 16:41:05
13446,,,,1900-01-01 16:41:06
13447,,,,1900-01-01 16:41:07
13448,,,,1900-01-01 16:41:08
13449,,,,1900-01-01 16:41:09
13450,,,,1900-01-01 16:41:10
13451,,,,1900-01-01 16:41:11
13452,,,,1900-01-01 16:41:12
13453,,,,1900-01-01 16:41:13
13454,,,,1900-01-01 16:41:14
13455,,,,1900-01-01 16:41:15
13456,,,,1900-01-01 16:41:16
13457,,,,1900-01-01 16:41:17
13458,,,,1900-01-01 16:41:18
13459,,,,1900-01-01 16:41:19
13460,,,,1900-01-01 16:41:20
13461,,,,1900-01-01 16:41:21
13462,,,,1900-01-01 16:41:22
13463,,,,1900-01-01 16:41:23
13464,,,,1900-01-01 16:41:24
13465,,,,1900-01-01 16:41:25
13466,,,,1900-01-01 16:41:26
13467,,,,1900-01-01 16:41:27
13468,,,,1900-01-01 16:41:28
13469,,,,1900-01-01 16:41:29
13470,,,,1900-01-01 16:41:30
13471,,,,1900-01-01 16:41:31
13472,,,,1900-01-01 16:41:32
13473,,,,1900-01-01 16:41:33
13474,,,,1900-01-01 16:41:34
13475,,,,1900-01-01 16:41:35
13476,,,,1900-01-01 16:41:36
13477,,,,1900-01-01 16:41:37
13478,,,,1900-01-01 16:41:38
13479,,,,1900-01-01 16:41:39
13480,,,,1900-01-01 16:41:40
13481,,,,1900-01-01 16:41:41
13482,,,,1900-01-01 16:41:42
13483,,,,1900-01-01 16:41:43
13484,,,,1900-01-01 16:41:44
13485,,,,1900-01-01 16:41:45
13486,,,,1900-01-01 16:41:46
13487,,,,1900-01-01 16:41:47
13488,,,,1900-01-01 16:41:48
13489,,,,1900-01-01 16:41:49
13490,,,,1900-01-01 16:41:50
13491,,,,1900-01-01 16:41:51
13492,,,,1900-01-01 16:41:52
13493,,,,1900-01-01 16:41:53
13494,,,,1900-01-01 16:41:54
13495,,,,1900-01-01 16:41:55
13496,,,,1900-01-01 16:41:56
13497,,,,1900-01-01 16:41:57
13498,,,,1900-01-01 16:41:58
13499,,,,1900-01-01 16:41:59
13500,,,,1900-01-01 16:42:00
13501,,,,1900-01-01 16:42:01
13502,,,,1900-01-01 16:42:02
13503,,,,1900-01-01 16:42:03
13504,,,,1900-01-01 16:42:04
13505,,,,1900-01-01 16:42:05
13506,,,,1900-01-01 16:42:06
13507,,,,1900-01-01 16:42:07
13508,,,,1900-01-01 16:42:08
13509,,,,1900-01-01 16:42:09
13510,,,,1900-01-01 16:42:10
13511,,,,1900-01-01 16:42:11
13512,,,,1900-01-01 16:42:12
13513,,,,1900-01-01 16:42:13
13514,,,,1900-01-01 16:42:14
13515,,,,1900-01-01 16:42:15
13516,,,,1900-01-01 16:42:16
13517,,,,1900-01-01 16:42:17
13518,,,,1900-01-01 16:42:18
13519,,,,1900-01-01 16:42:19
13520,,,,1900-01-01 16:42:20
13521,,,,1900-01-01 16:42:21
13522,,,,1900-01-01 16:42:22
13523,,,,1900-01-01 16:42:23
13524,,,,1900-01-01 16:42:24
13525,,,,1900-01-01 16:42:25
13526,,,,1900-01-01 16:42:26
13527,,,,1900-01-01 16:42:27
13528,,,,1900-01-01 16:42:28
13529,,,,1900-01-01 16:42:29
13530,,,,1900-01-01 16:42:30
13531,,,,1900-01-01 16:42:31
13532,,,,1900-01-01 16:42:32
13533,,,,1900-01-01 16:42:33
13534,,,,1900-01-01 16:42:34
13535,,,,1900-01-01 16:42:35
13536,,,,1900-01-01 16:42:36
13537,,,,1900-01-01 16:42:37
13538,,,,1900-01-01 16:42:38
13539,,,,1900-01-01 16:42:39
13540,,,,1900-01-01 16:42:40
13541,,,,1900-01-01 16:42:41
13542,,,,1900-01-01 16:42:42
13543,,,,1900-01-01 16:42:43
13544,,,,1900-01-01 16:42:44
13545,,,,1900-01-01 16:42:45
13546,,,,1900-01-01 16:42:46
13547,,,,1900-01-01 16:42:47
13548,,,,1900-01-01 16:42:48
13549,,,,1900-01-01 16:42:49
13550,,,,1900-01-01 16:42:50
13551,,,,1900-01-01 16:42:51
13552,,,,1900-01-01 16:42:52
13553,,,,1900-01-01 16:42:53
13554,,,,1900-01-01 16:42:54
13555,,,,1900-01-01 16:42:55
13556,,,,1900-01-01 16:42:56
13557,,,,1900-01-01 16:42:57
13558,,,,1900-01-01 16:42:58
13559,,,,1900-01-01 16:42:59
13560,,,,1900-01-01 16:43:00
13561,,,,1900-01-01 16:43:01
13562,,,,1900-01-01 16:43:02
13563,,,,1900-01-01 16:43:03
13564,,,,1900-01-01 16:43:04
13565,,,,1900-01-01 16:43:05
13566,,,,1900-01-01 16:43:06
13567,,,,1900-01-01 16:43:07
13568,,,,1900-01-01 16:43:08
13569,,,,1900-01-01 16:43:09
13570,,,,1900-01-01 16:43:10
13571,,,,1900-01-01 16:43:11
13572,,,,1900-01-01 16:43:12
13573,,,,1900-01-01 16:43:13
13574,,,,1900-01-01 16:43:14
13575,,,,1900-01-01 16:43:15
13576,,,,1900-01-01 16:43:16
13577,,,,1900-01-01 16:43:17
13578,,,,1900-01-01 16:43:18
13579,,,,1900-01-01 16:43:19
13580,,,,1900-01-01 16:43:20
13581,,,,1900-01-01 16:43:21
13582,,,,1900-01-01 16:43:22
13583,,,,1900-01-01 16:43:23
13584,,,,1900-01-01 16:43:24
13585,,,,1900-01-01 16:43:25
13586,,,,1900-01-01 16:43:26
13587,,,,1900-01-01 16:43:27
13588,,,,1900-01-01 16:43:28
13589,,,,1900-01-01 16:43:29
13590,,,,1900-01-01 16:43:30
13591,,,,1900-01-01 16:43:31
13592,,,,1900-01-01 16:43:32
13593,,,,1900-01-01 16:43:33
13594,,,,1900-01-01 16:43:34
13595,,,,1900-01-01 16:43:35
13596,,,,1900-01-01 16:43:36
13597,,,,1900-01-01 16:43:37
13598,,,,1900-01-01 16:43:38
13599,,,,1900-01-01 16:43:39
13600,,,,1900-01-01 16:43:40
13601,,,,1900-01-01 16:43:41
13602,,,,1900-01-01 16:43:42
13603,,,,1900-01-01 16:43:43
13604,,,,1900-01-01 16:43:44
13605,,,,1900-01-01 16:43:45
13606,,,,1900-01-01 16:43:46
13607,,,,1900-01-01 16:43:47
13608,,,,1900-01-01 16:43:48
13609,,,,1900-01-01 16:43:49
13610,,,,1900-01-01 16:43:50
13611,,,,1900-01-01 16:43:51
13612,,,,1900-01-01 16:43:52
13613,,,,1900-01-01 16:43:53
13614,,,,1900-01-01 16:43:54
13615,,,,1900-01-01 16:43:55
13616,,,,1900-01-01 16:43:56
13617,,,,1900-01-01 16:43:57
13618,,,,1900-01-01 16:43:58
13619,,,,1900-01-01 16:43:59
13620,,,,1900-01-01 16:44:00
13621,,,,1900-01-01 16:44:01
13622,,,,1900-01-01 16:44:02
13623,,,,1900-01-01 16:44:03
13624,,,,1900-01-01 16:44:04
13625,,,,1900-01-01 16:44:05
13626,,,,1900-01-01 16:44:06
13627,,,,1900-01-01 16:44:07
13628,,,,1900-01-01 16:44:08
13629,,,,1900-01-01 16:44:09
13630,,,,1900-01-01 16:44:10
13631,,,,1900-01-01 16:44:11
13632,,,,1900-01-01 16:44:12
13633,,,,1900-01-01 16:44:13
13634,,,,1900-01-01 16:44:14
13635,,,,1900-01-01 16:44:15
13636,,,,1900-01-01 16:44:16
13637,,,,1900-01-01 16:44:17
13638,,,,1900-01-01 16:44:18
13639,,,,1900-01-01 16:44:19
13640,,,,1900-01-01 16:44:20
13641,,,,1900-01-01 16:44:21
13642,,,,1900-01-01 16:44:22
13643,,,,1900-01-01 16:44:23
13644,,,,1900-01-01 16:44:24
13645,,,,1900-01-01 16:44:25
13646,,,,1900-01-01 16:44:26
13647,,,,1900-01-01 16:44:27
13648,,,,1900-01-01 16:44:28
13649,,,,1900-01-01 16:44:29
13650,,,,1900-01-01 16:44:30
13651,,,,1900-01-01 16:44:31
13652,,,,1900-01-01 16:44:32
13653,,,,1900-01-01 16:44:33
13654,,,,1900-01-01 16:44:34
13655,,,,1900-01-01 16:44:35
13656,,,,1900-01-01 16:44:36
13657,,,,1900-01-01 16:44:37
13658,,,,1900-01-01 16:44:38
13659,,,,1900-01-01 16:44:39
13660,,,,1900-01-01 16:44:40
13661,,,,1900-01-01 16:44:41
13662,,,,1900-01-01 16:44:42
13663,,,,1900-01-01 16:44:43
13664,,,,1900-01-01 16:44:44
13665,,,,1900-01-01 16:44:45
13666,,,,1900-01-01 16:44:46
13667,,,,1900-01-01 16:44:47
13668,,,,1900-01-01 16:44:48
13669,,,,1900-01-01 16:44:49
13670,,,,1900-01-01 16:44:50
13671,,,,1900-01-01 16:44:51
13672,,,,1900-01-01 16:44:52
13673,,,,1900-01-01 16:44:53
13674,,,,1900-01-01 16:44:54
13675,,,,1900-01-01 16:44:55
13676,,,,1900-01-01 16:44:56
13677,,,,1900-01-01 16:44:57
13678,,,,1900-01-01 16:44:58
13679,,,,1900-01-01 16:44:59
13680,,,,1900-01-01 16:45:00
13681,,,,1900-01-01 16:45:01
13682,,,,1900-01-01 16:45:02
13683,,,,1900-01-01 16:45:03
13684,,,,1900-01-01 16:45:04
13685,,,,1900-01-01 16:45:05
13686,,,,1900-01-01 16:45:06
13687,,,,1900-01-01 16:45:07
13688,,,,1900-01-01 16:45:08
13689,,,,1900-01-01 16:45:09
13690,,,,1900-01-01 16:45:10
13691,,,,1900-01-01 16:45:11
13692,,,,1900-01-01 16:45:12
13693,,,,1900-01-01 16:45:13
13694,,,,1900-01-01 16:45:14
13695,,,,1900-01-01 16:45:15
13696,,,,1900-01-01 16:45:16
13697,,,,1900-01-01 16:45:17
13698,,,,1900-01-01 16:45:18
13699,,,,1900-01-01 16:45:19
13700,,,,1900-01-01 16:45:20
13701,,,,1900-01-01 16:45:21
13702,,,,1900-01-01 16:45:22
13703,,,,1900-01-01 16:45:23
13704,,,,1900-01-01 16:45:24
13705,,,,1900-01-01 16:45:25
13706,,,,1900-01-01 16:45:26
13707,,,,1900-01-01 16:45:27
13708,,,,1900-01-01 16:45:28
13709,,,,1900-01-01 16:45:29
13710,,,,1900-01-01 16:45:30
13711,,,,1900-01-01 16:45:31
13712,,,,1900-01-01 16:45:32
13713,,,,1900-01-01 16:45:33
13714,,,,1900-01-01 16:45:34
13715,,,,1900-01-01 16:45:35
13716,,,,1900-01-01 16:45:36
13717,,,,1900-01-01 16:45:37
13718,,,,1900-01-01 16:45:38
13719,,,,1900-01-01 16:45:39
13720,,,,1900-01-01 16:45:40
13721,,,,1900-01-01 16:45:41
13722,,,,1900-01-01 16:45:42
13723,,,,1900-01-01 16:45:43
13724,,,,1900-01-01 16:45:44
13725,,,,1900-01-01 16:45:45
13726,,,,1900-01-01 16:45:46
13727,,,,1900-01-01 16:45:47
13728,,,,1900-01-01 16:45:48
13729,,,,1900-01-01 16:45:49
13730,,,,1900-01-01 16:45:50
13731,,,,1900-01-01 16:45:51
13732,,,,1900-01-01 16:45:52
13733,,,,1900-01-01 16:45:53
13734,,,,1900-01-01 16:45:54
13735,,,,1900-01-01 16:45:55
13736,,,,1900-01-01 16:45:56
13737,,,,1900-01-01 16:45:57
13738,,,,1900-01-01 16:45:58
13739,,,,1900-01-01 16:45:59
13740,,,,1900-01-01 16:46:00
13741,,,,1900-01-01 16:46:01
13742,,,,1900-01-01 16:46:02
13743,,,,1900-01-01 16:46:03
13744,,,,1900-01-01 16:46:04
13745,,,,1900-01-01 16:46:05
13746,,,,1900-01-01 16:46:06
13747,,,,1900-01-01 16:46:07
13748,,,,1900-01-01 16:46:08
13749,,,,1900-01-01 16:46:09
13750,,,,1900-01-01 16:46:10
13751,,,,1900-01-01 16:46:11
13752,,,,1900-01-01 16:46:12
13753,,,,1900-01-01 16:46:13
13754,,,,1900-01-01 16:46:14
13755,,,,1900-01-01 16:46:15
13756,,,,1900-01-01 16:46:16
13757,,,,1900-01-01 16:46:17
13758,,,,1900-01-01 16:46:18
13759,,,,1900-01-01 16:46:19
13760,,,,1900-01-01 16:46:20
13761,,,,1900-01-01 16:46:21
13762,,,,1900-01-01 16:46:22
13763,,,,1900-01-01 16:46:23
13764,,,,1900-01-01 16:46:24
13765,,,,1900-01-01 16:46:25
13766,,,,1900-01-01 16:46:26
13767,,,,1900-01-01 16:46:27
13768,,,,1900-01-01 16:46:28
13769,,,,1900-01-01 16:46:29
13770,,,,1900-01-01 16:46:30
13771,,,,1900-01-01 16:46:31
13772,,,,1900-01-01 16:46:32
13773,,,,1900-01-01 16:46:33
13774,,,,1900-01-01 16:46:34
13775,,,,1900-01-01 16:46:35
13776,,,,1900-01-01 16:46:36
13777,,,,1900-01-01 16:46:37
13778,,,,1900-01-01 16:46:38
13779,,,,1900-01-01 16:46:39
13780,,,,1900-01-01 16:46:40
13781,,,,1900-01-01 16:46:41
13782,,,,1900-01-01 16:46:42
13783,,,,1900-01-01 16:46:43
13784,,,,1900-01-01 16:46:44
13785,,,,1900-01-01 16:46:45
13786,,,,1900-01-01 16:46:46
13787,,,,1900-01-01 16:46:47
13788,,,,1900-01-01 16:46:48
13789,,,,1900-01-01 16:46:49
13790,,,,1900-01-01 16:46:50
13791,,,,1900-01-01 16:46:51
13792,,,,1900-01-01 16:46:52
13793,,,,1900-01-01 16:46:53
13794,,,,1900-01-01 16:46:54
13795,,,,1900-01-01 16:46:55
13796,,,,1900-01-01 16:46:56
13797,,,,1900-01-01 16:46:57
13798,,,,1900-01-01 16:46:58
13799,,,,1900-01-01 16:46:59
13800,,,,1900-01-01 16:47:00
13801,,,,1900-01-01 16:47:01
13802,,,,1900-01-01 16:47:02
13803,,,,1900-01-01 16:47:03
13804,,,,1900-01-01 16:47:04
13805,,,,1900-01-01 16:47:05
13806,,,,1900-01-01 16:47:06
13807,,,,1900-01-01 16:47:07
13808,,,,1900-01-01 16:47:08
13809,,,,1900-01-01 16:47:09
13810,,,,1900-01-01 16:47:10
13811,,,,1900-01-01 16:47:11
13812,,,,1900-01-01 16:47:12
13813,,,,1900-01-01 16:47:13
13814,,,,1900-01-01 16:47:14
13815,,,,1900-01-01 16:47:15
13816,,,,1900-01-01 16:47:16
13817,,,,1900-01-01 16:47:17
13818,,,,1900-01-01 16:47:18
13819,,,,1900-01-01 16:47:19
13820,,,,1900-01-01 16:47:20
13821,,,,1900-01-01 16:47:21
13822,,,,1900-01-01 16:47:22
13823,,,,1900-01-01 16:47:23
13824,,,,1900-01-01 16:47:24
13825,,,,1900-01-01 16:47:25
13826,,,,1900-01-01 16:47:26
13827,,,,1900-01-01 16:47:27
13828,,,,1900-01-01 16:47:28
13829,,,,1900-01-01 16:47:29
13830,,,,1900-01-01 16:47:30
13831,,,,1900-01-01 16:47:31
13832,,,,1900-01-01 16:47:32
13833,,,,1900-01-01 16:47:33
13834,,,,1900-01-01 16:47:34
13835,,,,1900-01-01 16:47:35
13836,,,,1900-01-01 16:47:36
13837,,,,1900-01-01 16:47:37
13838,,,,1900-01-01 16:47:38
13839,,,,1900-01-01 16:47:39
13840,,,,1900-01-01 16:47:40
13841,,,,1900-01-01 16:47:41
13842,,,,1900-01-01 16:47:42
13843,,,,1900-01-01 16:47:43
13844,,,,1900-01-01 16:47:44
13845,,,,1900-01-01 16:47:45
13846,,,,1900-01-01 16:47:46
13847,,,,1900-01-01 16:47:47
13848,,,,1900-01-01 16:47:48
13849,,,,1900-01-01 16:47:49
13850,,,,1900-01-01 16:47:50
13851,,,,1900-01-01 16:47:51
13852,,,,1900-01-01 16:47:52
13853,,,,1900-01-01 16:47:53
13854,,,,1900-01-01 16:47:54
13855,,,,1900-01-01 16:47:55
13856,,,,1900-01-01 16:47:56
13857,,,,1900-01-01 16:47:57
13858,,,,1900-01-01 16:47:58
13859,,,,1900-01-01 16:47:59
13860,,,,1900-01-01 16:48:00
13861,,,,1900-01-01 16:48:01
13862,,,,1900-01-01 16:48:02
13863,,,,1900-01-01 16:48:03
13864,,,,1900-01-01 16:48:04
13865,,,,1900-01-01 16:48:05
13866,,,,1900-01-01 16:48:06
13867,,,,1900-01-01 16:48:07
13868,,,,1900-01-01 16:48:08
13869,,,,1900-01-01 16:48:09
13870,,,,1900-01-01 16:48:10
13871,,,,1900-01-01 16:48:11
13872,,,,1900-01-01 16:48:12
13873,,,,1900-01-01 16:48:13
13874,,,,1900-01-01 16:48:14
13875,,,,1900-01-01 16:48:15
13876,,,,1900-01-01 16:48:16
13877,,,,1900-01-01 16:48:17
13878,,,,1900-01-01 16:48:18
13879,,,,1900-01-01 16:48:19
13880,,,,1900-01-01 16:48:20
13881,,,,1900-01-01 16:48:21
13882,,,,1900-01-01 16:48:22
13883,,,,1900-01-01 16:48:23
13884,,,,1900-01-01 16:48:24
13885,,,,1900-01-01 16:48:25
13886,,,,1900-01-01 16:48:26
13887,,,,1900-01-01 16:48:27
13888,,,,1900-01-01 16:48:28
13889,,,,1900-01-01 16:48:29
13890,,,,1900-01-01 16:48:30
13891,,,,1900-01-01 16:48:31
13892,,,,1900-01-01 16:48:32
13893,,,,1900-01-01 16:48:33
13894,,,,1900-01-01 16:48:34
13895,,,,1900-01-01 16:48:35
13896,,,,1900-01-01 16:48:36
13897,,,,1900-01-01 16:48:37
13898,,,,1900-01-01 16:48:38
13899,,,,1900-01-01 16:48:39
13900,,,,1900-01-01 16:48:40
13901,,,,1900-01-01 16:48:41
13902,,,,1900-01-01 16:48:42
13903,,,,1900-01-01 16:48:43
13904,,,,1900-01-01 16:48:44
13905,,,,1900-01-01 16:48:45
13906,,,,1900-01-01 16:48:46
13907,,,,1900-01-01 16:48:47
13908,,,,1900-01-01 16:48:48
13909,,,,1900-01-01 16:48:49
13910,,,,1900-01-01 16:48:50
13911,,,,1900-01-01 16:48:51
13912,,,,1900-01-01 16:48:52
13913,,,,1900-01-01 16:48:53
13914,,,,1900-01-01 16:48:54
13915,,,,1900-01-01 16:48:55
13916,,,,1900-01-01 16:48:56
13917,,,,1900-01-01 16:48:57
13918,,,,1900-01-01 16:48:58
13919,,,,1900-01-01 16:48:59
13920,,,,1900-01-01 16:49:00
13921,,,,1900-01-01 16:49:01
13922,,,,1900-01-01 16:49:02
13923,,,,1900-01-01 16:49:03
13924,,,,1900-01-01 16:49:04
13925,,,,1900-01-01 16:49:05
13926,,,,1900-01-01 16:49:06
13927,,,,1900-01-01 16:49:07
13928,,,,1900-01-01 16:49:08
13929,,,,1900-01-01 16:49:09
13930,,,,1900-01-01 16:49:10
13931,,,,1900-01-01 16:49:11
13932,,,,1900-01-01 16:49:12
13933,,,,1900-01-01 16:49:13
13934,,,,1900-01-01 16:49:14
13935,,,,1900-01-01 16:49:15
13936,,,,1900-01-01 16:49:16
13937,,,,1900-01-01 16:49:17
13938,,,,1900-01-01 16:49:18
13939,,,,1900-01-01 16:49:19
13940,,,,1900-01-01 16:49:20
13941,,,,1900-01-01 16:49:21
13942,,,,1900-01-01 16:49:22
13943,,,,1900-01-01 16:49:23
13944,,,,1900-01-01 16:49:24
13945,,,,1900-01-01 16:49:25
13946,,,,1900-01-01 16:49:26
13947,,,,1900-01-01 16:49:27
13948,,,,1900-01-01 16:49:28
13949,,,,1900-01-01 16:49:29
13950,,,,1900-01-01 16:49:30
13951,,,,1900-01-01 16:49:31
13952,,,,1900-01-01 16:49:32
13953,,,,1900-01-01 16:49:33
13954,,,,1900-01-01 16:49:34
13955,,,,1900-01-01 16:49:35
13956,,,,1900-01-01 16:49:36
13957,,,,1900-01-01 16:49:37
